id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes
7456,Justin R.,St. Clair,,M,C,10,Yes,Yes,No,U,WV - Monroe - 2016,,2012,,
6681,Craig,Stedman,,M,C,26,Yes,Not Sure,No,,PA - Lancaster - 2019,,2015,,
6731,John,Steele,,M,C,10,Yes,Yes,No,U,SD - Aurora - 2016,,2012,,
6691,Kevin,Steele,,M,C,10,Yes,Not Sure,No,,PA - Montgomery - 2019,2016,2015,,
5149,Jackie,Steele,,M,C,26,Yes,Not Sure,No,,KY - 27th Circuit - 2018,,2012,,
7546,Dan,Steffen,,M,C,10,Yes,Yes,No,U,WI - Polk - 2016,,2012,,
5337,Richard,Steiger,,M,C,10,Yes,No,Not Sure,,MI - Presque Isle - 2016,2006,,,"11/2015 office broken into and police corruption files stolen; https://wcmu.org/news/?p=20337; Has accused State police and sheriffs office of corruption in suppressing evidence re: themselves, friends and family 10/2014 http://www.9and10news.com/story/26692383/possible-investigation-into-northern-michigan-law-enforcement-offices; no one ran in the 2012 primary: https://www.michigan.gov/documents/sos/12_Presque_Isle_Prec_results_494680_7.pdf"
7256,Edward,Stein,,M,C,19,Yes,Not Sure,No,,VA - Alleghany County - Covington City - 2019,,2015,,
4877,C. Michael,Steiner,,M,C,10,Yes,Not Sure,No,,IN - Martin - 2018,,2014,,
7443,Ronald,"Stein, Jr.",,M,Not Sure,26,No,Yes,No,U,WV - Mason - 2016,,,,
7721,Anthony,Stella,,M,C,10,No,Yes,No,Yes,WI - Iron - 2016,,,,
7675,Monica,Stephens,,F,AA,26,No,Yes,No,No,MI - Ingham - 2016,,,,
4605,Steven,Stephens,,M,C,26,Yes,Yes,No,U,ID - Butte - 2016,,2012,,
5571,Park,"Stevens, Jr,",,M,C,26,Yes,Not Sure,No,,MO - Texas - 2018,2015,2014,,
5460,Steve,Stevenson,,M,C,26,Yes,Not Sure,No,,MO - Andrew - 2018,,,,
4635,Lance,Stevenson,,M,C,26,Yes,No,No,,ID - Minidoka - 2016,,2012,,
4299,Dennis,Stevenson,,M,AA,10,No,Yes,No,U,AL - 6th Circuit - 2016,,,,
6516,Eric,Stewart,,M,Not Sure,26,No,Yes,No,Yes,OH - Logan - 2016,,,,
6401,R. Scott,Stewart,,M,C,19,Yes,Not Sure,No,,ND - Cavalier - 2018,,2014,,
6360,Vernon,Stewart,,M,C,10,Yes,Yes,No,U,NC - District 11A - 2016,,2012,,
5180,James,Stewart,,M,AA,10,Yes,Not Sure,No,,LA - 1st District - 2020,2015,2015,,
4411,Dwayne,Stewart,,M,C,19,Yes,Not Sure,No,,CA - Glenn - 2018,2015,2014,,
6550,Thomas,Stierwait,,M,C,10,Yes,Yes,No,U,OH - Sandusky - 2016,,2012,,
4690,Eric,St. Ledger,,M,C,26,No,Yes,No,U,IL - Edwards - 2016,,,,
6438,Charles Alan,Stock,,M,C,19,Yes,Not Sure,No,,ND - Steele - 2018,,,,
5162,Jesse,Stockton,,M,C,26,Yes,Not Sure,No,,KY - 40th Circuit - 2018,,2012,,
7299,Claiborne H.,"Stokes, Jr.",,M,C,26,Yes,Not Sure,No,,VA - Goochland - 2019,,2015,,
7365,Carl Dwyer,Stolle,,M,C,26,Yes,Not Sure,No,,VA - Virginia Beach City - 2017,,2013,,
5315,Ford,Stone,,M,C,26,Yes,No,No,,MI - Manistee - 2016,2001,2012,,
6727,Isaac McDuffie,Stone III,,M,C,26,Yes,Yes,No,Yes,SC - 14th Circuit - 2016,,2012,,
6458,Kathleen,Stoneman,,F,Not Sure,10,No,Yes,No,Yes,OH - Carroll - 2016,,,,
5561,Don,Stouffer,,M,C,10,Yes,Not Sure,No,,MO - Saline - 2018,1999,2014,,
6823,Matthew,Stowe,,M,C,26,Yes,Not Sure,No,,TN - District 24 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
5859,Christopher,Strandlie,,M,C,19,Yes,No,Not Sure,,MN - Cass - 2018,,2014,,
5360,Christopher,Strandlie,,M,C,19,Yes,Not Sure,No,,MN - Cass - 2018,,2014,,
4739,Michael,Strange,,M,C,26,No,Yes,No,Yes,IL - Lawrence - 2016,,,,
7213,Gene,Strate,,M,C,10,Yes,Not Sure,No,,UT - Carbon - 2018,,2014,,
7676,Rob,Stratton,,M,C,26,No,Yes,No,Yes,MI - Chippewa - 2016,,,,
5285,Philip,Strom,,M,C,10,Yes,Yes,Yes,U,MI - Delta - 2016,2015,,,
5251,Charles,Strong,,M,C,26,Yes,Not Sure,No,,MD - Washington - 2018,,2014,,
6663,Dave,Strouse,,M,C,10,Yes,Not Sure,No,,PA - Clinton - 2019,2016,2015,,
5885,Richard,Stulz,,M,C,19,Yes,No,Not Sure,,MN - Lac qui Parle - 2018,,2014,,went after mom who used medical marijuana for son: http://www.tokeofthetown.com/2014/10/richard_stulz_county_attorney_going_after_medical.php
5386,Richard,Stulz,,M,C,19,Yes,Not Sure,No,,MN - Lac qui Parle - 2018,,2014,,went after mom who used medical marijuana for son: http://www.tokeofthetown.com/2014/10/richard_stulz_county_attorney_going_after_medical.php
6721,David,Stumbo,,M,C,26,Yes,Yes,No,U,SC - 8th Circuit - 2016,,2012,,
7712,Kerra,Stumbris,,F,C,10,No,Yes,No,U,WI - Clark - 2016,,,,
5194,Keith,Stutes,,M,C,26,Yes,Not Sure,No,,LA - 15th District - 2020,,2014,,
6561,Ryan,Styer,,M,C,26,Yes,Yes,No,U,OH - Tuscarawas - 2016,,2012,,
6290,Mark D.,Suben,,M,C,10,Yes,Yes,NS,U,NY - Cortland - 2016,2008,2012,,falsely denied being a porn actor: http://www.huffingtonpost.com/2012/11/16/mark-suben-district-attorney-cortland-county-acted-porn_n_2146793.html
5777,John,Sugg,,M,C,26,No,Yes,No,Yes,NM - District 12 - 2016,,,,
7744,Rich ,Sullivan,,M,C,26,No,Yes,No,No,WI - Walworth - 2016,,,,
5449,Matthew,Sullivan,,M,C,10,Yes,Not Sure,No,,MS - District 13 - 2019,,2015,,
5258,David,Sullivan,,M,C,10,Yes,Not Sure,No,,MA - Northwestern - 2018,2010,2014,,
6946,Peggy,Supak,,F,C,10,Yes,Yes,Not Sure,U,TX - Fayette - 2016,,,,
5070,John,Sutherland,,M,C,26,Yes,Yes,No,No,KS - Linn - 2016,,,,
7386,Katie,Svoboda,,F,C,10,Yes,Not Sure,No,,WA - Grays Harbor - 2018,,2014,,
4835,Lisa,Swaim,,F,C,26,Yes,Not Sure,No,,IN - Cass - 2018,,2014,,
7538,Verona,Swanigan,,F,AA,10,No,Yes,No,No,WI - Milwaukee - 2016,,,,http://www.jsonline.com/watchdog/noquarter/democrat-challenging-john-chisholm-has-uphill-battle-b99615918z1-350113691.html
6284,Patrick,Swanson,,M,C,10,Yes,Yes,Yes,U,NY - Chautauqua - 2016,,,,http://www.buffalonews.com/city-region/new-chautauqua-county-district-attorney-20160104; http://www.post-journal.com/page/content.detail/id/685818/Patrick-Swanson-Announces-Candidacy-For-District-Attorney.html?nav=5004
5582,Cory,Swanson,,M,C,19,Yes,Not Sure,No,,MT - Broadwater - 2018,,2014,,
4986,Bruce,Swanson,,M,C,26,Yes,Not Sure,No,,IA - Montgomery - 2018,,2014,,
4488,Jennifer,Swanson,,F,C,26,Yes,No,No,,CO - 15th District - 2016,,2012,,
7235,Scott,Sweat,,M,C,26,Yes,Not Sure,No,,UT - Wasatch - 2018,,2014,,
7232,Scott,Sweat,,M,C,26,Yes,Not Sure,Yes,,UT - Tooele - 2018,,,,
7459,Jonathan,Sweeney,,M,Not Sure,10,No,Yes,No,Yes,WV - Nicholas - 2016,,,,
5077,Elizabeth,Sweeney-Reeder,,F,C,26,Yes,Yes,No,U,KS - Miami - 2016,2012,2012,,http://www.republic-online.com/news/article_489c55ad-e081-527f-8bc3-ff60964aa773.html
7212,James,Swink,,M,C,26,Yes,Not Sure,No,,UT - Cache - 2018,,2014,,
6783,James,Sword,,M,C,26,Yes,Yes,Yes,U,SD - Oglala Lakota - 2016,,,,Contracts with Fall River County for State's Attorney http://oglalalakota.sdcounties.org/
6754,James,Sword,,M,C,26,Yes,Yes,No,U,SD - Fall River - 2016,,2012,,
4952,Brent,Symens,,M,C,26,Yes,Not Sure,No,,IA - Franklin - 2018,,2014,,
6459,Kevin,Talebi,,M,C,26,Yes,Yes,No,U,OH - Champaign - 2016,,2012,,
6316,R. Michael,Tantillo,,M,C,10,Yes,Not Sure,No,,NY - Ontario - 2017,1989,2013,,endorsed by Democrats and Conservatives
5490,Erik,Tate,,M,C,10,Yes,Not Sure,No,,MO - DeKalb - 2018,,2014,,
7442,Craig,Tatterson,,M,C,26,Yes,No,No,,WV - Mason - 2016,,2012,,
4390,Tom,Tatum II,,M,C,19,Yes,Not Sure,No,,AR - 15th District - 2018,,2014,,"May is final election for prosecutors in AR, not November"
7306,Shannon L.,Taylor,,F,C,10,Yes,Not Sure,No,,VA - Henrico - 2019,,2015,,
6811,J. Michael,Taylor,,M,C,10,Yes,Not Sure,No,,TN - District 12 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
5206,Earl,Taylor,,M,C,10,Yes,Not Sure,No,,LA - 27th District - 2020,,2014,,
5105,Chad,Taylor,,M,C,10,Yes,No,No,,KS - Shawnee - 2016,,,,Dropped out of U.S. Senate race in 2014 http://www.kansas.com/news/politics-government/election/article2124594.html
4607,Bryan,Taylor,,M,C,26,Yes,Yes,No,U,ID - Canyon - 2016,,2012,,
5774,Robert,Tedrow,,M,C,26,Yes,Yes,No,U,"NM - District 11, Div 1 - 2016",,2012,,
5279,Allen,Telgenhof,,M,C,26,Yes,Yes,No,U,MI - Charlevoix - 2016,2013,2012,,
6321,Robert,Tendy,,M,C,26,Yes,Not Sure,No,,NY - Putnam - 2019,2016,2015,,
6424,Jayme,Tenneson,,M,C,19,Yes,Not Sure,No,,ND - Nelson - 2018,,2014,,
6412,Jayme,Tenneson,,M,C,19,Yes,Not Sure,No,,ND - Griggs - 2018,,2014,,
5188,Phillip,"Terrell, Jr.",,M,C,10,Yes,Not Sure,No,,LA - 9th District - 2020,,2014,,
4289,Charlotte,Tesmer,,F,C,10,Yes,Yes,Yes,U,AL - 2nd Circuit - 2016,2012,,,
6894,Jennifer Anne Owens,Tharp,,F,C,26,Yes,Yes,No,U,TX - 22nd Judicial District - 2018,,2014,,
5241,Lisa,Thayer-Welch,,F,C,26,Yes,Not Sure,No,,MD - Garrett - 2018,,2014,,
7677,Brian,Thie,,M,C,26,Yes,Yes,Yes,Yes,ID - Benewah - 2016,,,,
5318,Brian,Thiede,,M,C,26,Yes,Yes,Yes,U,MI - Mecosta - 2016,2015,,,Appointed: http://news.pioneergroup.com/bigrapidsnews/2014/12/26/thiede-appointed-mecosta-county-prosecutor/
5352,Gretchen,Thilmony,,F,C,19,Yes,Not Sure,No,,MN - Becker - 2018,,2014,,
7233,G. Mark,Thomas,,M,C,26,Yes,Not Sure,No,,UT - Uintah - 2018,,2014,,
6826,Thomas A.,Thomas,,M,C,10,Yes,Not Sure,No,,TN - District 27 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6581,Laura,Thomas,,F,C,26,Yes,Not Sure,No,,OK - District 9 - 2018,,2014,,Won Republican primary
6351,Scott,Thomas,,M,C,10,Yes,Not Sure,No,,NC - District 3B - 2018,,2014,,
5688,John,Thomas,,M,C,26,Yes,Not Sure,No,,NE - Knox - 2018,,2014,,
4600,Jim,Thomas,,M,C,10,Yes,Yes,No,U,ID - Blaine - 2016,2000,2012,,
6936,Russ,Thomason,,M,C,26,Yes,Not Sure,No,,TX - Eastland - 2018,,2014,,
7785,Kenley,Thompson,,M,C,26,No,Yes,No,Yes,KS - Wilson - 2016,,,,
7095,R. Lowell,Thompson,,M,C,26,Yes,Not Sure,No,,TX - Navarro - 2018,,2014,,
7084,Ricky,Thompson,,M,Not Sure,26,No,Yes,No,Yes,TX - 32nd Judicial District - 2016,,,,
6814,Tom P. ,Thompson,,M,C,19,Yes,Not Sure,No,,TN - District 15 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6525,S. Forrest,Thompson,,M,AA,26,No,Yes,No,U,OH - Medina - 2016,,,,
6432,Ryan James,Thompson,,M,C,19,Yes,Not Sure,No,,ND - Rolette - 2018,,2014,,
6305,Kenneth,Thompson,,M,AA,10,Yes,Not Sure,No,,NY - Kings (Brooklyn) - 2017,2014,2013,,
5548,Benjamin,Thompson,,M,C,10,Yes,Not Sure,No,,MO - Reynolds - 2018,,2014,,
5333,Tyler,Thompson,,M,C,26,Yes,Yes,No,U,MI - Osceola - 2016,2012,2012,,
5068,Todd,Thompson,,M,C,26,Yes,Yes,No,U,KS - Leavenworth - 2016,,,,
4923,David,Thompson,,M,C,10,Yes,Not Sure,No,,IA - Benton - 2018,,2014,,
4692,Lupita,Thompson,,F,C,10,No,Yes,No,U,IL - Effingham - 2016,,,,
4630,Bill,Thompson,,M,C,26,Yes,Yes,No,U,ID - Latah - 2016,,2012,,
4352,Fred ,Thompson,,M,C,10,Yes,No,No,,AL - 40th Circuit - 2016,,2010,,
7678,Erick,Thomson,,M,C,26,No,Yes,No,Yes,ID - Gem - 2016,,,,
4760,Roger,Thomson,,M,C,10,Yes,Yes,No,U,IL - Mason - 2016,2012,2012,,https://www.facebook.com/Re-Elect-Roger-Thomson-Mason-County-States-Attorney-142987269126756/
6715,J. Strom,Thurmond,,M,C,26,Yes,Yes,No,U,SC - 2nd Circuit - 2016,,2012,,
7750,Linus,Thuston,,M,C,26,Yes,Yes,Yes,No,KS - Allen - 2018,,,,A total of 70 votes were cast for county attorney
5083,Linus,Thuston,,M,AA,26,Yes,Not Sure,No,,KS - Neosho - 2016,,,,http://old.iolaregister.com/Archives/News/Stories/2008/July/Encouragement%20fatal%20traffic%20accident%20let%20Thuston%20to%20file.html
5371,Troy,Timmerman,,M,C,19,Yes,Not Sure,No,,MN - Faribault - 2018,,2014,,
7719,Matthew,Tingstad,,M,C,26,No,Yes,No,U,WI - Iron - 2016,,,,
4762,Kevin,Tippey,,M,C,26,Yes,Yes,No,Yes,IL - Menard - 2016,2014,2014,,Held special election in 2014: http://www.sj-r.com/article/20140111/news/140119873
7557,Kristin,Tlusty,,M,C,10,Yes,Yes,No,U,WI - Taylor - 2016,,2012,,
6758,Gay,Tollefson,,F,C,19,Yes,No,No,,SD - Haakon - 2016,,2012,,
6518,J.D.,Tomlinson,,M,Not Sure,10,No,Yes,No,No,OH - Lorain - 2016,,,,
7515,Eric,Toney,,M,C,26,Yes,Yes,No,U,WI - Fond du Lac - 2016,,2012,,
6697,Raymond,Tonkin,,M,C,10,Yes,Not Sure,No,,PA - Pike - 2019,,2015,,
5414,David,Torgelson,,M,C,19,Yes,Not Sure,No,,MN - Renville - 2018,,2014,,
6689,Chris,Torquato,,M,C,39,Yes,Not Sure,No,,PA - Mifflin - 2019,2016,2015,,
7079,Bill,Torrey,,M,C,26,Yes,Yes,Not Sure,U,TX - Milam - 2016,,,,
5761,Raul,Torrez,,M,H,10,No,Yes,No,Yes,NM - District 2 - 2016,,,,
5732,Mark,Torvinen,,M,C,26,Yes,Not Sure,No,,NV - Elko - 2018,,2014,,
4456,Gregory,Totten,,M,C,19,Yes,Not Sure,No,,CA - Ventura - 2018,2002,2014,,
4292,Faya,Toure,,F,AA,10,No,Yes,No,No,AL - 4th Circuit - 2016,,,,
4733,Brian ,Towne,,M,C,10,Yes,Yes,No,U,IL - LaSalle - 2016,2006,2012,,
7096,Courtney,Tracey,,F,C,26,Yes,Not Sure,No,,TX - Newton - 2018,2013,2014,,
7254,Robert,Traci,,M,C,26,Yes,Not Sure,No,,VA - Albemarle - 2019,,2015,,
7679,Alexis A.,Tracy,,F,C,26,No,Yes,No,U,SD - Clay - 2016,,,,
7410,Denis,Tracy,,M,C,26,Yes,Not Sure,No,,WA - Whitman - 2018,,2014,,
7140,Robert,Trapp,,M,C,26,Yes,Not Sure,Yes,,TX - San Jacinto - 2018,,2014,,
4862,Amy Marie,Travis,,F,C,26,Yes,Not Sure,No,,IN - Jackson - 2018,,2014,,
4346,Robert,Trees,,M,C,26,Yes,Yes,No,No,AL - 37th Circuit - 2016,2011,2010,,
7570,Peggy,Trent,,F,C,10,Yes,Not Sure,No,,WY - Albany - 2018,,,,
6848,Lina,Trevino,,F,H,26,No,Yes,No,No,TX - 50th Judicial District - 2016,,,,
7349,Elizabeth,Trible,,F,C,19,Yes,Not Sure,No,,VA - Richmond - 2019,,2015,,
4408,Dale,Trigg,,M,C,19,Yes,Not Sure,No,,CA - Del Norte - 2018,2014,2014,,
6489,Alan,Triggs,,M,AA,10,No,Yes,No,U,OH - Hamilton - 2016,,,,http://www.wlwt.com/news/hamilton-county-prosecutor-candidate-drops-out-replaced-by-alan-triggs/37268660
5156,Allen,Trimble,,M,C,26,Yes,Not Sure,No,,KY - 34th Circuit - 2018,,2012,,
5513,Don,Trotter,,M,C,26,Yes,Not Sure,No,,MO - Lawrence - 2018,,2014,,
5487,Gary,Troxell,,M,C,26,Yes,Not Sure,No,,MO - Dade - 2018,,2014,,
7460,Greg,Tucker,,M,Not Sure,10,No,Yes,No,No,WV - Nicholas - 2016,,,,
7872,Cynthia ,Tuell,,F,C,12,No,Yes,No,,AZ - Pima - 2016,,,,Green party nominee
6625,Clayton,Tullos,,M,C,19,No,Yes,No,No,OR - Lane - 2016,,,,
4666,Sherri,Tungate,,F,C,19,Yes,No,Yes,U,IL - Clay - 2016,2015,,,
7406,Jonathan,Tunheim,,M,C,10,Yes,Not Sure,No,,WA - Thurston - 2018,,2014,,
6448,Christopher,Tunnell,,M,C,26,Yes,Yes,Yes,U,OH - Ashland - 2016,2014,2014,,"Was appointed, and is running: https://www.facebook.com/tunnellforprosecutor/"
4308,Minnie,Tunstall,,F,AA,10,No,Yes,No,No,AL - 10th Circuit (Bessemer Division) - 2016,,,,
5308,Timothy,Turkelson,,M,C,26,Yes,Yes,No,No,MI - Lapeer - 2016,2013,2014,,
5153,Brent,Turner,,M,C,10,Yes,Not Sure,No,,KY - 31st Circuit - 2018,2000,2014,,
5230,Michael,Twigg,,M,C,26,Yes,Not Sure,No,,MD - Allegany - 2018,,2014,,
5634,Scott,Twito,,M,C,26,Yes,Not Sure,No,,MT - Yellowstone - 2018,,2014,,
5710,Steven,Twohig,,M,C,26,Yes,Not Sure,No,,NE - Saunders - 2018,2015,2014,,
7274,Rob H. ,Tyler,,M,AA,19,Yes,Not Sure,No,,VA - Charles City - 2019,,2015,,
7185,Steve,Tyler,,M,C,26,Yes,Not Sure,No,,TX - Victoria - 2018,,2014,,
4611,E. Clayne,Tyler,,M,C,26,Yes,Yes,No,U,ID - Clearwater - 2016,,2012,,
5721,Lori,Ubbinga,,F,C,10,Yes,Not Sure,No,,NE - Thurston - 2018,2015,2014,,
7769,Craig,Uhrich,,M,C,26,No,Yes,No,Yes,KS - Logan - 2016,,,,
7705,Keen,Umbehr,,M,C,26,No,Yes,No,No,KS - Shawnee - 2016,,,,Shawnee is 3rd Judicial District
4807,Stewart,Umholtz,,M,C,26,Yes,Yes,No,U,IL - Tazewell - 2016,,,,
6632,Rod,Underhill,,M,C,19,Yes,Yes,No,,OR - Multnomah - 2016,,2012,,Oregon nonpartisan DA elections are final in the May primary
7330,Gregory,Underwood,,M,AA,10,Yes,Not Sure,No,,VA - Norfolk City - 2017,,2013,,
4744,Seth,Uphoff,,M,C,26,Yes,Yes,No,No,IL - Livingston - 2016,,2012,,
7741,Joel,Urmanski,,M,C,26,No,Yes,No,U,WI - Sheboygan - 2016,,,,
7530,Ralph,Uttke,,F,C,10,Yes,No,No,,WI - Langlade - 2016,,2012,,
5311,William,Vailliencourt,,M,C,26,Yes,Yes,No,U,MI - Livingston - 2016,2013,2012,,
4689,Mike,Valentine,,M,C,10,Yes,Not Sure,No,U,IL - Edwards - 2016,2008,2012,,
4322,Douglas,Valeska,,M,C,26,Yes,No,No,,AL - 20th Circuit - 2016,1987,2010,,Valeska changed parties to R. http://henrycountyreport.com/blog/2015/12/01/leaked-documents-reveal-dothan-police-department-planted-drugs-on-young-black-men-for-years-district-attorney-doug-valeska-complicit/
4351,Kristi,Valls,,F,C,26,No,Yes,No,No,AL - 39th Circuit - 2016,,,,
5092,Ken,Van Blaricum,,M,C,26,Yes,No,No,,KS - Pratt - 2016,,,,
6312,Cyrus,Vance,,M,C,10,Yes,Not Sure,No,,NY - New York (Manhattan) - 2017,2014,2013,,
5013,Andrew,Van Der Maaten,,M,C,26,Yes,Not Sure,No,,IA - Winneshiek - 2018,,2014,,
4885,Donald  ,Van Der Moere II,,M,C,26,Yes,Not Sure,No,,IN - Owen - 2018,,2014,,
4974,Jerry,Vander Sanden,,M,C,10,Yes,Not Sure,No,,IA - Linn - 2018,,2014,,
5723,Scott,Vander Schaaf,,M,C,26,Yes,Not Sure,No,,NE - Washington - 2018,,2014,,
7488,Dwayne,Vandevender,,M,C,10,Yes,Yes,No,U,WV - Webster - 2016,,2012,,
7222,Robert,VanDyke,,M,C,26,Yes,Not Sure,No,,UT - Kane - 2018,2014,2014,,Appointed 2014 then stood for unopposed election 2014 http://www.sunews.net/article.cfm?articleID=1521
6372,Roxann,Vaneekhoven,,F,C,26,Yes,Not Sure,No,,NC - District 19A - 2018,,2014,,
6539,James,Van Erten,,M,Not Sure,26,No,Yes,No,U,OH - Ottawa - 2016,,,,
6766,Daniel,Van Gorp,,M,C,26,Yes,Yes,No,U,SD - Jackson - 2016,,2012,,
4661,George,Vargas,,M,H,26,No,Yes,No,U,IL - Champaign - 2016,,,,
6784,Mark,Vargo,,M,C,26,Yes,Yes,No,U,SD - Pennington - 2016,2012,2012,,Running unopposed.
7125,Val,Varley,,F,C,26,Yes,Yes,Not Sure,U,TX - Red River - 2016,,,,
4794,Bradley,Vaughn,,M,C,26,Yes,Yes,Yes,U,IL - Richland - 2016,2015,,,
4571,Timothy,Vaughn,,M,C,10,Yes,Yes,No,U,GA - Oconee - 2016,,2012,,
7300,Douglas S. ,Vaught,,M,C,19,Yes,Not Sure,No,,VA - Grayson County - Galax City (West) - 2019,,2015,,
4554,Holly,Veal,,F,AA,10,No,Yes,No,No,GA - Flint - 2016,,,,interesting analysis of the election http://mcdonoughgalawyer.com/blog/2775031/Democrats-Have-Edge-in-Open-Race-for-District-Attorney/1493340; Darius Pattillo running http://www.henryherald.com/news/pattillo-to-try-again-for-henry-county-district-attorney-seat/article_fce6c9b4-8d48-5fcc-891a-daddc368ff79.html?utm_medium=social&utm_source=facebook&utm_campaign=user-share
4307,Bill,Veitch,,M,C,26,No,Yes,No,U,AL - 10th Circuit (Bessemer Division) - 2016,,,,
5753,Tom,Velardi,,M,C,10,Yes,Not Sure,No,,"NH - Strafford (Strafford town,Rockingham county) - 2016",,2014,,
6687,Stephanie,Vettenburg-Shaffer,,M,C,39,Yes,Not Sure,No,,PA - McKean - 2019,2016,2015,,
7424,Patrick,Via,,M,C,26,Yes,Yes,No,U,WV - Greenbrier - 2016,,2012,,
5167,Ralph,Vick,,M,C,10,Yes,Not Sure,No,,KY - 45th Circuit - 2018,,2012,,
5395,Terry,Viesselman,,M,C,19,Yes,Not Sure,No,,MN - Martin - 2018,,2014,,
5488,Barbara,Viets,,F,C,26,Yes,Not Sure,No,,MO - Dallas - 2018,2011,2014,,position has changed hands; incumbent elected in 1998 then lost in 2006; reelected in 2010 http://buffaloreflex.com/news/viets-is-proud-of-youth-deferral-law-officer-education-programs/article_199cab5a-1698-11e4-ae85-0019bb2963f4.html
6544,Victor,Vigluicci,,M,C,10,Yes,Yes,No,U,OH - Portage - 2016,,2012,,
4655,Mark,Vincent,,M,C,26,Yes,Yes,No,U,IL - Brown - 2016,2008,2012,,
5691,Steven,Vinton,,M,C,40,Yes,Not Sure,Yes,,NE - Logan - 2018,2010,2014,,
5680,George,Vinton,,M,C,40,Yes,Not Sure,No,,NE - Hooker - 2018,1991,2014,,
6313,Michael,Violante,,M,C,10,Yes,Not Sure,No,,NY - Niagara - 2019,,2015,,
7337,Stephanie,Vipperman,,F,C,19,Yes,Not Sure,No,,VA - Patrick - 2019,,2015,,
7120,Robert,Vititow,,M,C,26,Yes,Not Sure,No,,TX - Rains - 2016,,2012,,
6606,Daina,Vitolins,,F,C,19,Yes,Yes,No,,OR - Crook - 2016,,2012,,Oregon nonpartisan DA elections are final in the May primary
6709,Eugene,Vittone,,M,C,26,Yes,Not Sure,No,,PA - Washington - 2019,,2015,,
5280,Daryl,Vizina,,M,C,10,Yes,Yes,No,U,MI - Cheboygan - 2016,2009,2012,,
7680,Joshua,Vogel,,M,C,26,No,Yes,No,U,CO - 15th District - 2016,,,,
4521,Catherine,Vogel,,F,C,10,Yes,Yes,No,U,FL - 16th Circuit - 2016,,2012,,
7700,Kent,Volkmer,,M,C,26,No,Yes,No,Yes,AZ - Pinal - 2016,,,,
4802,Gina,Vonderheide,,F,C,10,Yes,Yes,No,U,IL - Shelby - 2016,2010,2012,,
6765,Merlin,Voorhees,,M,C,19,Yes,Yes,No,U,SD - Hyde - 2016,,2012,,
7681,William,Vose,,M,Not Sure,19,No,Yes,No,U,FL - 9th Circuit - 2016,,,,
6545,Martin ,Votel,,M,C,10,Yes,Yes,No,U,OH - Preble - 2016,,2012,,
4369,Lando,Voyles,,M,C,26,Yes,Yes,No,No,AZ - Pinal - 2016,2012,2012,,
4926,Kasey,Wadding,,M,C,19,Yes,Not Sure,No,,IA - Bremer - 2018,,2014,,http://bloximages.chicago2.vip.townnews.com/communitynewspapergroup.com/content/tncms/assets/v3/editorial/7/2e/72eee056-97af-11e2-8df8-001a4bcf887a/51544c99140a2.image.jpg
7441,Rhonda,Wade,,F,C,10,Yes,Yes,Yes,U,WV - Marshall - 2016,,,,
5493,Chris,Wade,,M,C,26,Yes,Not Sure,No,,MO - Douglas - 2018,2015,2014,,
4344,Steven,Wadington,,M,C,10,Yes,Yes,Yes,U,AL - 35th Circuit - 2016,2012,,,
7682,David,Wagner,,M,C,26,Yes,Yes,No,Yes,SC - 10th Circuit - 2016,,,,
4441,Steven,Wagstaffe,,M,C,19,Yes,Not Sure,No,,CA - San Mateo - 2018,2011,2014,,
6447,Juergen,Waldick,,M,C,26,Yes,Yes,No,U,OH - Allen - 2016,2004,2012,,
4983,Mark,Walk,,M,C,26,Yes,Not Sure,No,,IA - Mitchell - 2018,,2014,,
7013,Noble,Walker,,M,C,26,Yes,Yes,No,Yes,TX - 196th Judicial District - 2016,,2012,,
6411,Grant,Walker,,M,C,19,Yes,Not Sure,Yes,,ND - Grant - 2018,,,,
4793,Jeremy,Walker,,M,C,10,Yes,Yes,No,U,IL - Randolph - 2016,,2012,,
4646,Delton,Walker,,M,C,26,Yes,Yes,No,U,ID - Washington - 2016,,2012,,
4287,Spencer,Walker,,M,C,10,Yes,Yes,No,U,AL - 1st Circuit - 2016,2005,2010,,
4709,Tara,Wallace,,F,C,26,Yes,Yes,No,U,IL - Hardin - 2016,,2012,,
4535,Shannon,Wallace,,F,C,26,Yes,Yes,No,U,GA - Blue Ridge - 2016,,2012,,
6557,Sherri Bevan,Walsh,,F,C,10,Yes,Yes,No,U,OH - Summit - 2016,,2012,,
5397,Joe,Walsh,,M,C,19,Yes,Not Sure,No,,MN - Mille Lacs - 2018,,2014,,
5031,Robert,Walsh,,M,C,10,Yes,Not Sure,No,,KS - Cloud - 2016,,,,
5207,J. Reed,Walters,,M,C,26,Yes,Not Sure,No,,LA - 28th District - 2020,,2014,,
7282,Paul R. ,Walther,,M,C,26,Yes,Not Sure,No,,VA - Culpeper - 2019,,2015,,
6560,Michael,Walton,,M,C,26,No,Yes,No,U,OH - Trumbull - 2016,,,,
4999,Michael,Walton,,M,C,10,Yes,Not Sure,No,,IA - Scott - 2018,,2014,,
